Customer ID,Latitude,Longitude,Nearest DC ID,Distance to DC (km),Avg Monthly Demand (box)
CUST032017,-2.1801483,113.8787725,DC041,4.86,0.1553114814814815
CUST032018,-2.180152,113.8787906,DC041,4.86,0.09384195767195294
CUST032019,-2.1801525,113.8787953,DC041,4.86,0.4971088888888888
CUST032020,-2.1801531,113.8787967,DC041,4.86,0.25781584656084183
CUST032021,-2.1801552,113.8787798,DC041,4.86,0.07260862433861562
CUST032022,-2.1801566,113.8787633,DC041,4.86,0.033126666666666665
CUST032023,-2.180157,113.8788502,DC041,4.86,0.19709158730158258
CUST032024,-2.1801602,113.8787912,DC041,4.86,0.013326666666666669
CUST032025,-2.1801646,113.8787374,DC041,4.86,0.10167529100528629
CUST032026,-2.1801697,113.878852,DC041,4.86,0.22481925925925925
CUST032027,-2.1801708,113.8788473,DC041,4.86,0.13113444444444444
CUST032028,-2.1801709,113.8788182,DC041,4.86,0.051735555555553064
CUST032029,-2.180171,113.8788201,DC041,4.86,0.9235577777777776
CUST032030,-2.1801711,113.87874,DC041,4.86,0.07404862433861961
CUST032031,-2.1801713,113.8785914,DC041,4.87,0.11800473544973074
CUST032032,-2.1801715,113.8788106,DC041,4.86,0.6686690740740576
CUST032033,-2.1801715,113.8788106,DC041,4.86,0.0901979629629605
CUST032034,-2.1801715,113.8788106,DC041,4.86,0.16125047619047148
CUST032035,-2.1801718,113.8788383,DC041,4.86,0.08684621693121221
CUST032036,-2.1801723,113.8788166,DC041,4.86,0.02413333333333333
CUST032037,-2.1801723,113.8788166,DC041,4.86,0.024126666666666664
CUST032038,-2.1801744,113.8787904,DC041,4.86,0.05196547619047147
CUST032039,-2.1801747,113.8786989,DC041,4.86,0.31915111111111116
CUST032040,-2.180175,113.8788069,DC041,4.86,0.017839999999999998
CUST032041,-2.1801759,113.8787207,DC041,4.86,0.35653047619047135
CUST032042,-2.1801771,113.8787552,DC041,4.86,0.3770180952380372
CUST032043,-2.1801781,113.8787461,DC041,4.86,0.08065539682538726
CUST032044,-2.1801786,113.8788388,DC041,4.85,0.03591103174602702
CUST032045,-2.1801804,113.8787505,DC041,4.86,0.07843870370370369
CUST032046,-2.1801884,113.8787389,DC041,4.86,0.05788195767195294
CUST032047,-2.1801911,113.8788191,DC041,4.85,0.08888481481481482
CUST032048,-2.1801936,113.878903,DC041,4.85,0.12095333333333332
CUST032049,-2.180194,113.8788087,DC041,4.86,0.0226
CUST032050,-2.1804015,113.8794802,DC041,4.8,0.038940555555555555
CUST032051,-2.1805027,113.8919496,DC041,4.29,0.43309148148148147
CUST032052,-2.1806141,113.8636283,DC041,5.85,19.35726
CUST032053,-2.1806981,113.8636496,DC041,5.84,0.6763466666666668
CUST032054,-2.1807213,113.8772494,DC041,4.89,0.2140215873015826
CUST032055,-2.18087916666667,113.863600833333,DC041,5.83,2.750594920634912
CUST032056,-2.1810812,113.8732902,DC041,5.11,0.5704209259259261
CUST032057,-2.181268333,113.8677367,DC041,5.48,0.11730666666666667
CUST032058,-2.1812868,113.8678376,DC041,5.47,3.90768
CUST032059,-2.1812871,113.8678377,DC041,5.47,3.330915555555556
CUST032060,-2.1812933333,113.8675883333,DC041,5.49,5.4756977777777776
CUST032061,-2.181298333,113.867685,DC041,5.48,12.670557777777779
CUST032062,-2.1812999,113.8678371,DC041,5.47,8.46664666666667
CUST032063,-2.1813114,113.8675585,DC041,5.49,2.074473333333333
CUST032064,-2.1813241,113.8676306,DC041,5.48,1.0798911111111111
CUST032065,-2.18133,113.86781,DC041,5.47,0.03714
CUST032066,-2.1813316667,113.8679066667,DC041,5.46,0.03618666666666667
CUST032067,-2.181335,113.8677966667,DC041,5.47,28.417901111111114
CUST032068,-2.1813377,113.8678435,DC041,5.47,6.2984655555555555
CUST032069,-2.1813401,113.8676097,DC041,5.48,3.9836199999999997
CUST032070,-2.1813516667,113.86773,DC041,5.47,24.92019888888889
CUST032071,-2.1813516667,113.8678083333,DC041,5.47,5.984966666666666
CUST032072,-2.18136,113.8677866667,DC041,5.47,0.015873333333333333
CUST032073,-2.1813683333,113.8677483333,DC041,5.47,3.49081111111111
CUST032074,-2.181385,113.86782,DC041,5.46,0.4267933333333333
CUST032075,-2.181396,113.86774,DC041,5.47,7.374433333333333
CUST032076,-2.181402,113.877435,DC041,4.82,0.4131172222222222
CUST032077,-2.181408333,113.8677267,DC041,5.47,0.048440000000000004
CUST032078,-2.181413,113.867732,DC041,5.47,4.89784
CUST032079,-2.18142,113.8677133333,DC041,5.47,0.06666666666666667
CUST032080,-2.18142,113.86779,DC041,5.46,0.08760666666666668
CUST032081,-2.18142055555556,113.863334444444,DC041,5.81,12.226853950617285
CUST032082,-2.18143,113.867725,DC041,5.47,3.6404222222222224
CUST032083,-2.181431667,113.8676883,DC041,5.47,0.028566666666666667
CUST032084,-2.181435,113.867755,DC041,5.47,0.05299333333333333
CUST032085,-2.181444,113.8677,DC041,5.47,2.441464444444444
CUST032086,-2.181445,113.8677433333,DC041,5.47,0.05618666666666667
CUST032087,-2.181483333,113.868015,DC041,5.44,0.025873333333333335
CUST032088,-2.181495,113.8676667,DC041,5.47,0.008886666666666666
CUST032089,-2.1814983333,113.8677833333,DC041,5.46,0.06317333333333333
CUST032090,-2.1815904,113.8678778,DC041,5.44,1.9229333333333334
CUST032091,-2.1817067,115.4023747,DC003,44.28,5.914534074074073
CUST032092,-2.1817067,115.4023747,DC003,44.28,1.126666666666666
CUST032093,-2.1818776,113.8630343,DC041,5.79,10.229227037037036
CUST032094,-2.1819116667,113.86774,DC041,5.43,0.14166666666666666
CUST032095,-2.181953,113.889343,DC041,4.21,0.11562195767195298
CUST032096,-2.1820124,113.8896053,DC041,4.19,0.9254655026454446
CUST032097,-2.1820483333,113.8678366667,DC041,5.41,0.01872666666666667
CUST032098,-2.182179,113.888714,DC041,4.2,0.14370362433861963
CUST032099,-2.1822653,113.8919558,DC041,4.1,0.4027583333333334
CUST032100,-2.1823542,113.8889555,DC041,4.18,0.14922917989417517
CUST032101,-2.1825715,113.882363,DC041,4.44,0.12956055555555557
CUST032102,-2.1826364,113.889378,DC041,4.13,0.3084066666666666
CUST032103,-2.1827737,111.4438601,DC017,59.28,19.450751111111106
CUST032104,-2.18301027777778,113.875267222222,DC041,4.81,0.6159661640211507
CUST032105,-2.18303,113.882980555556,DC041,4.36,2.05616
CUST032106,-2.183082,113.871926,DC041,5.03,1.7558977777777778
CUST032107,-2.1834622,113.8834653,DC041,4.29,0.24776380952380483
CUST032108,-2.183881,115.437049,DC003,44.32,13.623505555555557
CUST032109,-2.18392527777778,113.879741111111,DC041,4.45,1.4923933333333335
CUST032110,-2.184059,113.871167,DC041,5.0,0.3552981481481482
CUST032111,-2.1841148,113.8762062,DC041,4.65,1.6371761640211502
CUST032112,-2.1841475,113.8844264,DC041,4.18,0.18362944444444446
CUST032113,-2.184173,113.884681,DC041,4.16,0.35859936507936035
CUST032114,-2.1842389,113.8709876,DC041,4.99,0.27159333333333335
CUST032115,-2.1842464,113.8709289,DC041,5.0,1.536974920634912
CUST032116,-2.184434,113.8847002,DC041,4.14,0.5356638888888888
CUST032117,-2.18443861111111,113.879331944444,DC041,4.42,0.11917
CUST032118,-2.184755,113.870774,DC041,4.97,0.7665381481481481
CUST032119,-2.1848534,113.8856625,DC041,4.05,7.245664444444444
CUST032120,-2.1849408,111.4680064,DC017,58.16,8.06866
CUST032121,-2.1850977,115.3908606,DC003,43.88,0.7767906349204604
CUST032122,-2.1850977,115.3908606,DC003,43.88,0.6585301322750001
CUST032123,-2.1853751,113.8858005,DC041,3.99,0.11961584656082529
CUST032124,-4.52209,119.60021,DC004,13.04,0.034565925925925924
CUST032125,-2.1854648,113.8828225,DC041,4.13,0.5347714285713706
CUST032126,-2.1857723,111.4441867,DC017,58.96,28.063406666666666
CUST032127,-2.18602444444444,113.888926111111,DC041,3.79,1.3135133333333333
CUST032128,-2.18622,113.887854,DC041,3.82,0.053502777777777774
CUST032129,-2.1865212,115.3990565,DC003,43.73,1.319562222222222
CUST032130,-2.1865212,115.3990565,DC003,43.73,9.484423439153431
CUST032131,-2.1866217,113.8776069,DC041,4.33,6.185722839506172
CUST032132,-2.1867403,113.8914884,DC041,3.63,0.7517294444444446
CUST032133,-2.1867901,113.8884621,DC041,3.73,0.44585629629629625
CUST032134,-2.1868285,113.896632,DC041,3.51,2.7043222222222223
CUST032135,-2.1875864,113.8890822,DC041,3.63,0.20155333333333336
CUST032136,-2.1879066,111.4668875,DC017,57.89,37.85822888888888
CUST032137,-2.1884045,113.8902619,DC041,3.5,0.10351769841269369
CUST032138,-2.1884045,113.8902619,DC041,3.5,0.0913176984126937
CUST032139,-2.1884519,113.8901845,DC041,3.49,1.1267272222222184
CUST032140,-2.188953,113.89045,DC041,3.43,0.49926037037037035
CUST032141,-2.1891779,111.4378349,DC017,58.86,12.030831111111107
CUST032142,-2.1893479,113.9138899,DC041,3.54,2.1280087566137076
CUST032143,-2.1894644,113.89308,DC041,3.29,0.49898499999998347
CUST032144,-2.189483,113.8909575,DC041,3.36,3.6232800000000007
CUST032145,-2.1897739,113.8874641,DC041,3.47,0.05777999999998347
CUST032146,-2.1898026,113.8874349,DC041,3.47,0.7132097354497267
CUST032147,-2.1901028,113.891692,DC041,3.27,0.3583933333333333
CUST032148,-2.1901297,113.8916646,DC041,3.27,0.5507533333333332
CUST032149,-2.1903344,113.8919475,DC041,3.24,0.4457151058201012
CUST032150,-2.1904868,113.892076,DC041,3.22,0.10180055555555555
CUST032151,-2.1914416,113.90102,DC041,2.97,0.2113366931216438
CUST032152,-2.19161083333333,113.912383888889,DC041,3.24,0.12777047619046747
CUST032153,-2.191620833,113.9123969,DC041,3.24,0.17173333333333332
CUST032154,-2.1916797,113.900886,DC041,2.95,0.2735244444444444
CUST032155,-2.1916849,113.9009263,DC041,2.95,0.11635333333333334
CUST032156,-2.191686,113.9008274,DC041,2.95,0.21043666666666666
CUST032157,-2.1916863,113.9008482,DC041,2.95,0.17708666666666667
CUST032158,-2.1916959,113.9007981,DC041,2.94,0.47572222222222216
CUST032159,-2.1917176,113.9008574,DC041,2.94,0.20266666666665015
CUST032160,-2.1917232,113.9011129,DC041,2.94,0.10840000000000001
CUST032161,-2.1917241,113.9008603,DC041,2.94,0.3425266666666667
CUST032162,-2.1917291,113.9009576,DC041,2.94,0.0858244444444279
CUST032163,-2.1917338,113.9008525,DC041,2.94,0.17497333333333334
CUST032164,-2.1917356,113.9009142,DC041,2.94,0.17794380952378827
CUST032165,-2.191744,113.9008398,DC041,2.94,0.1933133333333333
CUST032166,-2.1917575,113.9008202,DC041,2.94,0.4161933333333168
CUST032167,-2.1918148,113.9126582,DC041,3.23,4.487962222222222
CUST032168,-2.1918364,113.9125807,DC041,3.22,0.2735177777777778
CUST032169,-4.41426811,119.60025661,DC004,2.27,0.09046
CUST032170,-2.1921377,113.900617,DC041,2.9,0.2665866666666667
CUST032171,-2.1921776,113.8909869,DC041,3.08,0.08879333333333334
CUST032172,-4.4716,119.6003,DC004,7.58,0.18990833333333337
CUST032173,-2.1926535,111.4496304,DC017,58.03,7.456097777777777
CUST032174,-2.1927572,111.4498469,DC017,58.01,1.7255993650793566
CUST032175,-2.193402,113.894457,DC041,2.84,8.973273333333333
CUST032176,-2.193605,113.8944566,DC041,2.81,22.086104708994704
CUST032177,-2.19374861111111,113.911164166667,DC041,2.97,0.5319926984126898
CUST032178,-2.1948857,113.9109612,DC041,2.84,4.119673333333333
CUST032179,-2.195024,115.446,DC003,43.23,0.30073931216921623
CUST032180,-2.195024,115.446,DC003,43.23,0.3699501322749683
CUST032181,-2.1951535,113.8954392,DC041,2.62,0.08422444444444446
CUST032182,-2.1965076,113.9101572,DC041,2.64,12.274953333333334
CUST032183,-2.19664027777778,113.942233611111,DC041,5.23,0.3989781481481316
CUST032184,-2.19667333333333,113.942378611111,DC041,5.24,0.17697640211639737
CUST032185,-2.19678777777778,113.941463888889,DC041,5.15,0.08450862433860308
CUST032186,-2.196877,113.94072,DC041,5.07,1.7270895767195191
CUST032187,-2.1969521,113.8965641,DC041,2.4,99.63490343915335
CUST032188,-2.1971806,113.9082892,DC041,2.49,0.6255799999999999
CUST032189,-2.1971895,113.9084992,DC041,2.5,2.5054999999999996
CUST032190,-2.1972118,113.9083539,DC041,2.49,0.9143266666666665
CUST032191,-2.1972246,113.9084528,DC041,2.5,0.027366666666666664
CUST032192,-2.1972271,113.908444,DC041,2.5,0.09333047619047147
CUST032193,-2.1972348,113.9086164,DC041,2.5,0.46336
CUST032194,-2.1974698,113.9097069,DC041,2.52,0.03174
CUST032195,-2.197471,113.938082,DC041,4.78,12.244509999999998
CUST032196,-2.1975607,113.9016637,DC041,2.3,0.40325325396824524
CUST032197,-2.1975699,113.9366011,DC041,4.63,1.1955888888888888
CUST032198,-2.197616389,113.9088592,DC041,2.47,0.5004533333333334
CUST032199,-2.1976413,113.9086094,DC041,2.46,0.02634
CUST032200,-2.19768,113.9342963,DC041,4.4,0.4059196825396568
CUST032201,-2.1976972,113.9085405,DC041,2.45,0.10421333333333334
CUST032202,-2.1977333,113.9104889,DC041,2.54,0.18347333333333332
CUST032203,-2.197818889,113.9092539,DC041,2.47,2.769595555555553
CUST032204,-2.1978266,113.9088996,DC041,2.45,0.22663333333333333
CUST032205,-2.1978294,113.9085528,DC041,2.44,0.11321714285713415
CUST032206,-2.1978327,113.9086641,DC041,2.44,0.11043333333333333
CUST032207,-2.19788166666667,113.904828333333,DC041,2.31,1.15
CUST032208,-2.1979354,113.910239,DC041,2.5,0.06189999999999999
CUST032209,-2.1979624,113.9070841,DC041,2.37,0.2043144444444445
CUST032210,-2.197966,113.9090685,DC041,2.45,0.7738933333333334
CUST032211,-2.19797194444444,113.9087575,DC041,2.43,0.2444933333333334
CUST032212,-2.1979921,113.9338328,DC041,4.34,1.581472116402064
CUST032213,-2.198016,113.907224,DC041,2.37,3.02052
CUST032214,-2.1981794,113.9085055,DC041,2.4,6.297528888888886
CUST032215,-2.1983586,113.9085623,DC041,2.38,2.030219999999998
CUST032216,-2.19838305555556,113.930899722222,DC041,4.04,0.613620052910018
CUST032217,-2.1987408,113.9081318,DC041,2.33,1.142691111111111
CUST032218,-2.19881583333333,113.884440277778,DC041,2.8,0.09904666666666666
CUST032219,-2.1988989,113.8963744,DC041,2.2,0.11867833333333332
CUST032220,-2.1993493,113.9149731,DC041,2.65,0.8380571428571381
CUST032221,-2.1997377,113.909205,DC041,2.27,0.12245333333333334
CUST032222,-2.199793,113.938475,DC041,4.7,14.367266419753086
CUST032223,-2.1998596,113.9263336,DC041,3.53,0.48580195767193646
CUST032224,-2.2001978,113.9001795,DC041,2.0,0.29165642857140234
CUST032225,-2.2004863,113.9052206,DC041,2.04,1.9979336507934653
CUST032226,-2.2005179,113.9384303,DC041,4.66,0.028579999999999998
CUST032227,-2.2005474,113.9384942,DC041,4.67,2.2988914814814816
CUST032228,-2.2005598,113.9376,DC041,4.57,2.092364761904735
CUST032229,-2.2005727,113.8915365,DC041,2.2,0.037419365079356365
CUST032230,-2.200756,113.914914,DC041,2.52,4.372469206349148
CUST032231,-2.2007645,113.9094973,DC041,2.19,0.13806222222222223
CUST032232,-2.2009192,113.9010744,DC041,1.93,0.4211036243386196
CUST032233,-2.2009406,113.9048654,DC041,1.98,0.36095888888888883
CUST032234,-2.2012559,113.9371845,DC041,4.5,0.3013019576719365
CUST032235,-2.2013316,113.93909,DC041,4.69,0.2993638095238048
CUST032236,-2.2014092,113.9047412,DC041,1.93,0.17775333333333335
CUST032237,-2.20158388888889,113.916872777778,DC041,2.6,0.3156248148148148
CUST032238,-2.20162416666667,113.934197222222,DC041,4.18,1.5330629100528839
CUST032239,-2.201726,113.9409534,DC041,4.86,1.069856243386217
CUST032240,-2.2019075,113.943385277778,DC041,5.11,0.3438114814814815
CUST032241,-2.2019238,113.9408549,DC041,4.85,0.18753529100526978
CUST032242,-2.20195277777778,113.943279166667,DC041,5.1,0.8380119576719365
CUST032243,-2.2020378,113.9415306,DC041,4.91,0.3645577777777612
CUST032244,-2.2020511,113.8980989,DC041,1.82,0.06699769841269368
CUST032245,-2.20212027777778,113.942631111111,DC041,5.02,0.26300195767193646
CUST032246,-2.20224805555556,113.904053055556,DC041,1.82,0.7852190211640167
CUST032247,-2.2023035,113.9089682,DC041,2.01,0.05292666666666667
CUST032248,-2.2024524,113.8969202,DC041,1.8,0.13713214285713812
CUST032249,-2.2025467,113.8964491,DC041,1.8,0.25227870370370364
CUST032250,-2.2030156,113.9187306,DC041,2.65,0.31007148148148145
CUST032251,-2.20314444444444,113.907698055556,DC041,1.86,1.3128209523807755
CUST032252,-2.203163,113.875863,DC041,3.21,0.9982060317460231
CUST032253,-2.203239,113.875993,DC041,3.19,1.55486
CUST032254,-2.2032426,113.9036253,DC041,1.7,0.1756926984126937
CUST032255,-2.2033451,113.9081071,DC041,1.86,2.2545145767195724
CUST032256,-2.2034945,113.8758295,DC041,3.19,0.28534917989417513
CUST032257,-2.2034969,113.875878,DC041,3.19,0.9606133333333333
CUST032258,-2.2037731,113.8889871,DC041,2.05,0.24775769841267714
CUST032259,-2.20381,113.9058565,DC041,1.71,0.17688666666666666
CUST032260,-2.2038171,113.9015257,DC041,1.61,0.7044137037037037
CUST032261,-2.20382305555556,113.8992275,DC041,1.61,2.025279365079357
CUST032262,-2.203862,113.9015105,DC041,1.6,0.3359714814814814
CUST032263,-2.20392694444444,113.906066111111,DC041,1.71,1.0517799999999997
CUST032264,-2.2040372,113.9399105,DC041,4.66,0.6699046296296296
CUST032265,-2.2041028,113.9402516,DC041,4.7,15.073459999999995
CUST032266,-2.2041188,113.8746992,DC041,3.27,0.17476666666666665
CUST032267,-2.204133,113.9395954,DC041,4.63,4.7167666666666666
CUST032268,-2.2041405,113.8973607,DC041,1.61,0.28476
CUST032269,-2.204143,113.897421,DC041,1.6,0.6068466666666666
CUST032270,-2.204154,113.888693,DC041,2.04,0.7884266666666667
CUST032271,-2.204256,113.8969064,DC041,1.6,2.17409775132257
CUST032272,-2.2042689,113.9031392,DC041,1.58,0.43409333333333333
CUST032273,-2.204285556,113.8902772,DC041,1.92,0.4480158465608253
CUST032274,-2.204379,113.8896163,DC041,1.96,0.20955992063491197
CUST032275,-2.2044379,113.8761769,DC041,3.11,2.537720952380903
CUST032276,-2.2044488,113.8963428,DC041,1.6,0.5515403703703703
CUST032277,-2.20456722222222,113.940604166667,DC041,4.72,1.7550914285713712
CUST032278,-2.2047014,113.8953727,DC041,1.61,0.9934781481481482
CUST032279,-2.20474,113.938687,DC041,4.51,0.8047047354497309
CUST032280,-2.204763,113.9377679,DC041,4.41,0.37117555555555554
CUST032281,-2.2050349,113.9381291,DC041,4.44,0.17453870370370372
CUST032282,-2.20514277777778,113.934681666667,DC041,4.08,1.5247844444444445
CUST032283,-2.2051465,113.9352769,DC041,4.14,0.8213073544973284
CUST032284,-2.205204444,113.9365622,DC041,4.27,1.292006666666666
CUST032285,-2.20520472222222,113.903276111111,DC041,1.48,1.2338872751322618
CUST032286,-2.2052535,113.936596,DC041,4.27,17.281882222222222
CUST032287,-2.2052601,113.9366009,DC041,4.27,7.613668888888886
CUST032288,-2.205267,113.940244,DC041,4.66,0.33273111111111114
CUST032289,-2.20531611111111,113.941743055556,DC041,4.81,2.855402222222223
CUST032290,-2.205344,113.936598,DC041,4.27,0.9164180952380688
CUST032291,-2.2055102,113.9394409,DC041,4.56,0.11781584656084183
CUST032292,-2.20554111111111,113.885472777778,DC041,2.19,1.411024947089942
CUST032293,-2.2056298,113.8919273,DC041,1.69,0.06443714285713813
CUST032294,-2.2056534,113.8919139,DC041,1.69,0.09578666666666667
CUST032295,-2.2057369,113.8921488,DC041,1.67,0.2058914814814815
CUST032296,-2.2057732,113.8923819,DC041,1.65,0.09903333333333333
CUST032297,-2.2058467,113.9050618,DC041,1.47,0.10024666666666666
CUST032298,-2.20590611111111,113.911247777778,DC041,1.82,5.356127777777777
CUST032299,-2.2059105,113.8920168,DC041,1.66,0.003806666666666667
CUST032300,-2.20592777777778,113.911408055556,DC041,1.83,1.9257356790123454
CUST032301,-2.2059748,113.9366019,DC041,4.25,0.43093333333333333
CUST032302,-2.2059805,113.9365907,DC041,4.24,2.4112239947089713
CUST032303,-2.2059852,113.9363078,DC041,4.21,1.1409266666666666
CUST032304,-2.2060349,113.9363067,DC041,4.21,1.2308066666666666
CUST032305,-2.2061727,113.8918231,DC041,1.65,0.3663148148148148
CUST032306,-2.2062295,113.9262333,DC041,3.16,0.5966333333333168
CUST032307,-2.206239,113.9365156,DC041,4.23,2.1527304761904675
CUST032308,-2.2062402,113.9259482,DC041,3.13,0.46538
CUST032309,-2.2062409,113.9259594,DC041,3.14,0.1588571428571216
CUST032310,-2.2062435,113.9261598,DC041,3.16,7.2019785185185174
CUST032311,-2.2062467,113.9261593,DC041,3.16,0.2771038095237882
CUST032312,-2.2062495,113.9259673,DC041,3.14,0.28261777777776126
CUST032313,-2.2062532,113.9259715,DC041,3.14,0.2204704761904549
CUST032314,-2.2062569,113.9259886,DC041,3.14,0.06666380952380481
CUST032315,-2.2062574,113.9259995,DC041,3.14,0.5492333333333331
CUST032316,-2.206258,113.9259763,DC041,3.14,0.29230380952378826
CUST032317,-2.2062585,113.9259942,DC041,3.14,0.38118444444444444
CUST032318,-2.206259,113.9259989,DC041,3.14,0.29312000000000005
CUST032319,-2.2062597,113.9259957,DC041,3.14,0.3667849206349159
CUST032320,-2.2062598,113.9259953,DC041,3.14,0.6405110846559672
CUST032321,-2.2062598,113.9259956,DC041,3.14,0.7523177777777775
CUST032322,-2.2062601,113.9259952,DC041,3.14,0.3917333333333334
CUST032323,-2.2062602,113.9259511,DC041,3.13,5.936066031745865
CUST032324,-2.2062603,113.9259952,DC041,3.14,0.20841555555555555
CUST032325,-2.2062605,113.9259948,DC041,3.14,0.5833711111111112
CUST032326,-2.2062668,113.9259914,DC041,3.14,0.49069714285713817
CUST032327,-2.2062771,113.9259961,DC041,3.14,0.1313971428571216
CUST032328,-2.2062777,113.9259695,DC041,3.14,0.5181133333333333
CUST032329,-2.206278,113.9218806,DC041,2.73,0.51698
CUST032330,-2.2062792,113.9261193,DC041,3.15,1.5820504761904677
CUST032331,-2.206282,113.921687,DC041,2.71,0.7705721428571216
CUST032332,-2.2062844,113.9220243,DC041,2.74,0.5187876190476096
CUST032333,-2.2062909,113.9261853,DC041,3.16,1.2498266666666498
CUST032334,-2.206295,113.9259743,DC041,3.13,0.8491704761904714
CUST032335,-2.2063025,113.926497,DC041,3.19,0.1937933333333168
CUST032336,-2.2063034,113.9369645,DC041,4.27,4.982944444444445
CUST032337,-2.2063054,113.9263249,DC041,3.17,0.5464866666666502
CUST032338,-2.206309,113.926038,DC041,3.14,0.36130666666666666
CUST032339,-2.2063129,113.926166,DC041,3.15,1.7092276190476015
CUST032340,-2.2063166,113.926033,DC041,3.14,0.34282380952378827
CUST032341,-2.2063195,113.9261171,DC041,3.15,5.2572796825396475
CUST032342,-2.2063204,113.9261301,DC041,3.15,5.700640000000001
CUST032343,-2.206331,113.9262034,DC041,3.16,19.542584444444447
CUST032344,-2.2063343,113.9216974,DC041,2.71,0.25156150793648197
CUST032345,-2.2063376,113.9260941,DC041,3.14,3.387371111111111
CUST032346,-2.2063402,113.9261169,DC041,3.15,1.4619266666666497
CUST032347,-2.2063436,113.9260514,DC041,3.14,12.197274814814813
CUST032348,-2.2063443,113.9260659,DC041,3.14,0.5765692063491802
CUST032349,-2.2063446,113.926186,DC041,3.15,0.9034831746031571
CUST032350,-2.2063478,113.9261978,DC041,3.15,8.071057777777778
CUST032351,-2.2063478,113.9261978,DC041,3.15,6.264854285714267
CUST032352,-2.2063487,113.9260612,DC041,3.14,0.5777
CUST032353,-2.2063512,113.9261356,DC041,3.15,0.25887999999999994
CUST032354,-2.2063514,113.9261691,DC041,3.15,0.4918600000000001
CUST032355,-2.2063541,113.9261975,DC041,3.15,0.25115148148148153
CUST032356,-2.2063547,113.9261661,DC041,3.15,0.3319038095238048
CUST032357,-2.206366,113.9260045,DC041,3.13,0.5457133333333168
CUST032358,-2.206367,113.9260737,DC041,3.14,0.19885333333331678
CUST032359,-2.2063744,113.8920212,DC041,1.62,0.5867981481481481
CUST032360,-2.2063852,113.9261613,DC041,3.15,0.25547047619047153
CUST032361,-2.2063956,113.9379675,DC041,4.38,0.2368414021163974
CUST032362,-2.2064006,113.9261124,DC041,3.14,0.05362666666666667
CUST032363,-2.2064044,113.9261131,DC041,3.14,0.18483333333333332
CUST032364,-2.2064092,113.9261099,DC041,3.14,0.4204438095238048
CUST032365,-2.2064117,113.9261321,DC041,3.15,0.45130666666666663
CUST032366,-2.2064142,113.9261289,DC041,3.14,0.20442
CUST032367,-2.2064196,113.9261292,DC041,3.14,0.40239555555555556
CUST032368,-2.2064237,113.9261079,DC041,3.14,21.85648666666667
CUST032369,-2.2064249,113.9261381,DC041,3.15,0.3695166666666667
CUST032370,-2.2064344,113.9261561,DC041,3.15,0.5343999999999836
CUST032371,-2.206441,113.9261573,DC041,3.15,0.225951481481465
CUST032372,-2.2064428,113.926145,DC041,3.15,0.7662911111110945
CUST032373,-2.2064436,113.9261426,DC041,3.14,0.03872666666666667
CUST032374,-2.2064448,113.9261497,DC041,3.15,3.27455828042324
CUST032375,-2.2064488,113.9261522,DC041,3.15,0.7713282539682491
CUST032376,-2.2064506,113.9369845,DC041,4.27,0.37939714285713816
CUST032377,-2.2064534,113.9261552,DC041,3.15,0.04126666666666667
CUST032378,-2.2064735,113.9261717,DC041,3.15,2.899306666666666
CUST032379,-2.206529,113.93678,DC041,4.25,0.014663809523804801
CUST032380,-2.2065553,113.9261572,DC041,3.14,22.254493333333336
CUST032381,-2.2065567,113.9103942,DC041,1.71,1.4982704761904673
CUST032382,-2.2066211,113.9366842,DC041,4.23,1.2183111111111111
CUST032383,-2.2066756,113.9134522,DC041,1.94,2.6222133333333337
CUST032384,-2.20667583333333,113.936486666667,DC041,4.21,11.10861111111111
CUST032385,-2.2066837,113.9261253,DC041,3.13,0.6698998677246774
CUST032386,-2.20669194444444,113.9075925,DC041,1.51,0.12057333333333334
CUST032387,-2.206705,115.443184,DC003,41.9,0.4360723544971906
CUST032388,-2.206705,115.443184,DC003,41.9,2.008931904761809
CUST032389,-2.2067225,113.910369444444,DC041,1.69,1.1165399999999834
CUST032390,-2.206756,113.890945,DC041,1.66,0.2954514814814814
CUST032391,-2.206787,113.9214906,DC041,2.66,0.43158476190457634
CUST032392,-2.2069072,113.9103567,DC041,1.68,0.5360999999999999
CUST032393,-2.206915,113.9103367,DC041,1.67,0.6105466666666666
CUST032394,-2.2069233,113.9399217,DC041,4.57,0.23684510582010104
CUST032395,-2.2069487,113.9285539,DC041,3.37,0.3595333333333168
CUST032396,-2.2069695,113.9219949,DC041,2.7,0.03333333333333333
CUST032397,-2.2069886,113.9220462,DC041,2.71,0.10969999999998346
CUST032398,-2.2070173,113.9261974,DC041,3.12,2.2621749206349118
CUST032399,-2.207063,113.9218623,DC041,2.69,0.22094666666666665
CUST032400,-2.20718944444444,113.939137777778,DC041,4.48,0.30659880952378826
CUST032401,-2.2072597,113.9103377,DC041,1.64,1.6814879100529054
CUST032402,-2.2072693,113.9037162,DC041,1.27,0.3691866666666667
CUST032403,-2.2076167,113.878222,DC041,2.74,0.09636240740740742
CUST032404,-2.2076453,113.9331855,DC041,3.83,8.630662222222222
CUST032405,-2.2077921,113.9365287,DC041,4.18,0.1929304761904715
CUST032406,-2.207802,113.9281822,DC041,3.3,1.0650655291003477
CUST032407,-2.2078081,113.9322107,DC041,3.72,0.2235999206348994
CUST032408,-2.207813,113.936158,DC041,4.14,3.8136666666666654
